,id,url,header,address,area,rooms,bathrooms,garages,amenities,price,condo,crawler,crawled_at
57,2655480014,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-34m2-venda-RS319000-id-2655480014/,"Apartamento com Quarto à Venda, 34m²","Rua Barata Ribeiro, 448 - Bela Vista, São Paulo - SP",34,1 Quarto,1 Banheiro,1 Vaga,"Mobiliado
Elevador
Garagem
Ar-condicionado
Perto de vias de acesso
...",R$ 319.000,R$ 1.100,Bela Vista,2023-09-17 16:58
58,2656001359,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-67m2-venda-RS429999-id-2656001359/,"Apartamento com Quarto à Venda, 67m²","Bela Vista, São Paulo - SP",67,1 Quarto,2 Banheiros,1 Vaga,"Elevador
Interfone
Armário embutido","R$ 429.999
Preço abaixo do mercado",R$ 650,Bela Vista,2023-09-17 16:58
59,2650401874,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-com-garagem-72m2-venda-RS1099980-id-2650401874/,"Apartamento com 2 Quartos à Venda, 72m²","Alameda Ribeirão Preto, 438 - Bela Vista, São Paulo - SP",72,2 Quartos,2 Banheiros,1 Vaga,Salão de festas,R$ 1.099.980,R$ 1.249,Bela Vista,2023-09-17 16:58
60,2620663136,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-350m2-venda-RS2550000-id-2620663136/,"Apartamento com 3 Quartos à Venda, 350m²","Rua Professor Picarolo, 103 - Bela Vista, São Paulo - SP",350,3 Quartos,4 Banheiros,2 Vagas,Cozinha,"R$ 2.550.000
Preço abaixo do mercado",R$ 2.831,Bela Vista,2023-09-17 16:58
61,2640289783,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-54m2-venda-RS420000-id-2640289783/,Apartamento com Quarto para Venda/Aluguel 54m²,"Rua Augusta, 869 - Bela Vista, São Paulo - SP",54,1 Quarto,1 Banheiro,-- Vaga,"Elevador
Aceita animais
Área de serviço
Cozinha
Interfone
...","R$ 420.000
Preço abaixo do mercado",R$ 859,Bela Vista,2023-09-17 16:58
62,2601036144,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-134m2-venda-RS990000-id-2601036144/,"Apartamento com 3 Quartos à Venda, 134m²","Rua Carlos Sampaio, 138 - Bela Vista, São Paulo - SP",134,3 Quartos,4 Banheiros,1 Vaga,"Piscina
Elevador
Condomínio fechado
Ar-condicionado
Playground
...","R$ 990.000
Preço abaixo do mercado",R$ 1.830,Bela Vista,2023-09-17 16:58
63,2636387602,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-com-garagem-62m2-venda-RS880000-id-2636387602/,"Apartamento com 2 Quartos à Venda, 62m²","Rua Paim, 363 - Bela Vista, São Paulo - SP",62,2 Quartos,1 Banheiro,1 Vaga,"Academia
Ar-condicionado
Jardim
Área de serviço
Salão de festas
...",R$ 880.000,R$ 913,Bela Vista,2023-09-17 16:58
64,2599463765,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-160m2-venda-RS950000-id-2599463765/,"Apartamento com 3 Quartos à Venda, 160m²","Rua Treze de Maio, 141 - Bela Vista, São Paulo - SP",160,3 Quartos,3 Banheiros,1 Vaga,Elevador,R$ 950.000,R$ 1.222,Bela Vista,2023-09-17 16:58
65,2654584382,https://www.vivareal.com.br/imovel/apartamento-4-quartos-bela-vista-centro-sao-paulo-com-garagem-292m2-venda-RS2602970-id-2654584382/,"Apartamento com 4 Quartos à Venda, 292m²","Rua Cincinato Braga, 511 - Bela Vista, São Paulo - SP",292,4 Quartos,4 Banheiros,2 Vagas,"Copa
Escritório
Salão de festas
Área de serviço",R$ 2.602.970,R$ 2.720,Bela Vista,2023-09-17 16:58
66,2606325802,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-109m2-venda-RS1100000-id-2606325802/,"Apartamento com 3 Quartos à Venda, 109m²","Rua Carlos Sampaio, 94 - Bela Vista, São Paulo - SP",109,3 Quartos,2 Banheiros,2 Vagas,,R$ 1.100.000,R$ 1.000,Bela Vista,2023-09-17 16:58
67,2645703881,https://www.vivareal.com.br/imovel/apartamento-4-quartos-bela-vista-centro-sao-paulo-com-garagem-156m2-venda-RS1800000-id-2645703881/,"Apartamento com 4 Quartos à Venda, 156m²","Alameda Ribeirão Preto - Bela Vista, São Paulo - SP",156,4 Quartos,3 Banheiros,2 Vagas,"Elevador
Condomínio fechado
Aceita animais
Salão de festas
Portaria 24h
...",R$ 1.800.000,R$ 1.250,Bela Vista,2023-09-17 16:58
68,2473936081,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-200m2-venda-RS1383000-id-2473936081/,"Apartamento com 3 Quartos à Venda, 200m²","Rua São Carlos do Pinhal, 290 - Bela Vista, São Paulo - SP",200,3 Quartos,3 Banheiros,1 Vaga,"Churrasqueira
Cozinha
Garagem
Salão de festas
Quadra poliesportiva",R$ 1.383.000,R$ 1.470,Bela Vista,2023-09-17 16:58
69,2648113980,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-59m2-venda-RS395000-id-2648113980/,"Apartamento com Quarto à Venda, 59m²","Rua Avanhandava - Bela Vista, São Paulo - SP",59,1 Quarto,1 Banheiro,-- Vaga,"Cozinha
Armário embutido
Churrasqueira","R$ 395.000
Preço abaixo do mercado",R$ 350,Bela Vista,2023-09-17 16:58
70,2554495238,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-com-garagem-57m2-venda-RS375000-id-2554495238/,"Apartamento com 2 Quartos à Venda, 57m²","Bela Vista, São Paulo - SP",57,2 Quartos,1 Banheiro,1 Vaga,"Cozinha
Armário embutido
Armário na cozinha
Aquecimento","R$ 375.000
Preço abaixo do mercado",R$ 550,Bela Vista,2023-09-17 16:58
71,2615838772,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-165m2-venda-RS980000-id-2615838772/,"Apartamento com 3 Quartos à Venda, 165m²","Rua Treze de Maio, 1610 - Bela Vista, São Paulo - SP",165,3 Quartos,2 Banheiros,1 Vaga,"Cozinha
Área de serviço","R$ 980.000
Preço abaixo do mercado",R$ 1.337,Bela Vista,2023-09-17 16:58
72,2615846666,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-53m2-venda-RS401000-id-2615846666/,"Apartamento com 2 Quartos à Venda, 53m²","Avenida Nove de Julho, 1981 - Bela Vista, São Paulo - SP",53,2 Quartos,1 Banheiro,-- Vaga,,R$ 401.000,R$ 561,Bela Vista,2023-09-17 16:58
73,2631901829,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-101m2-venda-RS1200000-id-2631901829/,"Apartamento com 3 Quartos à Venda, 101m²","Rua Martiniano de Carvalho, 548 - Bela Vista, São Paulo - SP",101,3 Quartos,4 Banheiros,2 Vagas,"Churrasqueira
Elevador
Academia
Espaço gourmet
Garagem
...",R$ 1.200.000,R$ 1.570,Bela Vista,2023-09-17 16:58
74,2578251053,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-com-garagem-61m2-venda-RS928103-id-2578251053/,"Apartamento com 2 Quartos à Venda, 61m²","Bela Vista, São Paulo - SP",61,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Elevador
Aceita animais
Varanda gourmet
...",R$ 928.103,R$ 837,Bela Vista,2023-09-17 16:58
75,2640233949,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-36m2-venda-RS270000-id-2640233949/,"Apartamento com Quarto à Venda, 36m²","Bela Vista, São Paulo - SP",36,1 Quarto,1 Banheiro,-- Vaga,,R$ 270.000,,Bela Vista,2023-09-17 16:58
76,2632483169,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-110m2-venda-RS1160000-id-2632483169/,"Apartamento com 3 Quartos à Venda, 110m²","Alameda Ribeirão Preto, 118 - Bela Vista, São Paulo - SP",110,3 Quartos,3 Banheiros,1 Vaga,"Aceita animais
Salão de festas
Perto de vias de acesso
Perto de escolas
Perto de hospitais
...",R$ 1.160.000,R$ 1.431,Bela Vista,2023-09-17 16:58
77,2614685363,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-com-garagem-62m2-venda-RS985000-id-2614685363/,"Apartamento com 2 Quartos à Venda, 62m²","Rua Paim, 363 - Bela Vista, São Paulo - SP",62,2 Quartos,1 Banheiro,1 Vaga,"Piscina
Churrasqueira
Academia
Espaço gourmet
Salão de festas
...",R$ 985.000,R$ 850,Bela Vista,2023-09-17 16:58
78,2639474273,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-39m2-venda-RS551500-id-2639474273/,"Apartamento com Quarto à Venda, 39m²","Rua Monsenhor Passaláqua - Bela Vista, São Paulo - SP",39,1 Quarto,1 Banheiro,1 Vaga,"Condomínio fechado
Portaria 24h
Mobiliado",R$ 551.500,R$ 545,Bela Vista,2023-09-17 16:58
79,2655835776,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-65m2-venda-RS1399980-id-2655835776/,"Apartamento com Quarto à Venda, 65m²","Alameda Rio Claro, 95 - Bela Vista, São Paulo - SP",65,1 Quarto,2 Banheiros,1 Vaga,"Playground
Salão de festas
Área de serviço",R$ 1.399.980,R$ 946,Bela Vista,2023-09-17 16:58
80,2639548858,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-92m2-venda-RS700000-id-2639548858/,"Apartamento com 3 Quartos à Venda, 92m²","Rua Paim, 90 - Bela Vista, São Paulo - SP",92,3 Quartos,2 Banheiros,-- Vaga,"Cozinha
Interfone
Área de serviço",R$ 700.000,R$ 890,Bela Vista,2023-09-17 16:58
81,2574665747,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-105m2-venda-RS990000-id-2574665747/,"Apartamento com 3 Quartos à Venda, 105m²","Bela Vista, São Paulo - SP",105,3 Quartos,2 Banheiros,-- Vaga,,R$ 990.000,R$ 1.060,Bela Vista,2023-09-17 16:58
82,2533789792,https://www.vivareal.com.br/imovel/apartamento-4-quartos-bela-vista-centro-sao-paulo-com-garagem-280m2-venda-RS2950000-id-2533789792/,"Apartamento com 4 Quartos à Venda, 280m²","Bela Vista, São Paulo - SP",280,4 Quartos,2 Banheiros,1 Vaga,,R$ 2.950.000,R$ 1.800,Bela Vista,2023-09-17 16:58
83,2655122574,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-60m2-venda-RS565000-id-2655122574/,"Apartamento com Quarto à Venda, 60m²","Rua Pamplona - Bela Vista, São Paulo - SP",60,1 Quarto,1 Banheiro,1 Vaga,"Garagem
Aceita animais",R$ 565.000,R$ 900,Bela Vista,2023-09-17 16:58
84,2574471679,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-90m2-venda-RS920000-id-2574471679/,"Apartamento com 3 Quartos à Venda, 90m²","Rua Santa Madalena, 220 - Bela Vista, São Paulo - SP",90,3 Quartos,2 Banheiros,2 Vagas,"Churrasqueira
Elevador
Academia
Espaço gourmet
Garagem
...",R$ 920.000,R$ 1.080,Bela Vista,2023-09-17 16:58
85,2647073868,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-42m2-venda-RS350000-id-2647073868/,"Apartamento com Quarto à Venda, 42m²","Rua Itapeva, 164 - Bela Vista, São Paulo - SP",42,1 Quarto,1 Banheiro,-- Vaga,"Elevador
Interfone
Cozinha
Circuito de segurança",R$ 350.000,R$ 737,Bela Vista,2023-09-17 16:58
86,2624416506,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-com-garagem-55m2-venda-RS569000-id-2624416506/,"Apartamento com 2 Quartos à Venda, 55m²","Bela Vista, São Paulo - SP",55,2 Quartos,1 Banheiro,1 Vaga,"Cozinha
Elevador
Interfone
Área de serviço",R$ 569.000,R$ 730,Bela Vista,2023-09-17 16:58
87,2585905976,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-36m2-venda-RS330000-id-2585905976/,"Apartamento com Quarto à Venda, 36m²","Rua Asdrúbal do Nascimento, 174 - Bela Vista, São Paulo - SP",36,1 Quarto,1 Banheiro,-- Vaga,,R$ 330.000,R$ 430,Bela Vista,2023-09-17 16:58
88,2593291463,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-75m2-venda-RS540000-id-2593291463/,"Apartamento com 3 Quartos à Venda, 75m²","Avenida Brigadeiro Luís Antônio - Bela Vista, São Paulo - SP",75,3 Quartos,2 Banheiros,-- Vaga,"Cozinha
Varanda
Área de serviço",R$ 540.000,R$ 560,Bela Vista,2023-09-17 16:58
89,2646467016,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-42m2-venda-RS507120-id-2646467016/,"Apartamento com Quarto à Venda, 42m²","Rua Santa Ernestina, 104 - Bela Vista, São Paulo - SP",42,1 Quarto,1 Banheiro,-- Vaga,,R$ 507.120,R$ 1,Bela Vista,2023-09-17 16:58
90,2567400315,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-28m2-venda-RS320000-id-2567400315/,"Apartamento com Quarto à Venda, 28m²","Rua Genebra, 151 - Bela Vista, São Paulo - SP",28,1 Quarto,1 Banheiro,-- Vaga,"Piscina
Mobiliado
Elevador
Varanda
Aceita animais
...",R$ 320.000,R$ 666,Bela Vista,2023-09-17 16:58
91,2655479889,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-134m2-venda-RS990000-id-2655479889/,"Apartamento com 3 Quartos à Venda, 134m²","Rua Doutor Fausto Ferraz, 131 - Bela Vista, São Paulo - SP",134,3 Quartos,4 Banheiros,1 Vaga,"Mobiliado
Elevador
Condomínio fechado
Garagem
Ar-condicionado
...","R$ 990.000
Preço abaixo do mercado",R$ 2.200,Bela Vista,2023-09-17 16:58
92,2585248602,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-25m2-venda-RS272000-id-2585248602/,"Apartamento com Quarto à Venda, 25m²","Rua Maria Paula, 184 - Bela Vista, São Paulo - SP",25,1 Quarto,1 Banheiro,-- Vaga,,R$ 272.000,,Bela Vista,2023-09-17 16:58
93,2640084474,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-186m2-venda-RS1550000-id-2640084474/,"Apartamento com 3 Quartos à Venda, 186m²","Rua Santa Branca, 67 - Bela Vista, São Paulo - SP",186,3 Quartos,3 Banheiros,1 Vaga,"Condomínio fechado
Lavanderia
Playground
Cozinha",R$ 1.550.000,R$ 1.970,Bela Vista,2023-09-17 16:58
94,2640077990,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-com-garagem-100m2-venda-RS1200000-id-2640077990/,"Apartamento com 2 Quartos à Venda, 100m²","Rua Almirante Marques de Leão - Bela Vista, São Paulo - SP",100,2 Quartos,1 Banheiro,1 Vaga,,R$ 1.200.000,R$ 960,Bela Vista,2023-09-17 16:58
95,2642696107,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-46m2-venda-RS350000-id-2642696107/,"Apartamento com Quarto à Venda, 46m²","Rua Santo Antônio, 436 - Bela Vista, São Paulo - SP",46,1 Quarto,1 Banheiro,-- Vaga,"Cozinha
Área de serviço",R$ 350.000,R$ 450,Bela Vista,2023-09-17 16:58
96,2526694740,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-com-garagem-80m2-venda-RS1290000-id-2526694740/,"Apartamento com 2 Quartos à Venda, 80m²","Alameda Joaquim Eugênio de Lima, 0 - Bela Vista, São Paulo - SP",80,2 Quartos,3 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Varanda
...",R$ 1.290.000,R$ 852,Bela Vista,2023-09-17 16:58
97,2596451880,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-com-garagem-64m2-venda-RS885000-id-2596451880/,"Apartamento com 2 Quartos à Venda, 64m²","Rua Paim, 352 - Bela Vista, São Paulo - SP",64,2 Quartos,2 Banheiros,1 Vaga,"Elevador
Varanda
Academia
Jardim
Área de serviço
...",R$ 885.000,R$ 690,Bela Vista,2023-09-17 16:58
98,2637223361,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-34m2-venda-RS712000-id-2637223361/,"Apartamento com Quarto à Venda, 34m²","Rua Conselheiro Brotero, 1287 - Bela Vista, São Paulo - SP",34,1 Quarto,1 Banheiro,1 Vaga,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",R$ 712.000,R$ 465,Bela Vista,2023-09-17 16:58
99,2648493966,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-com-garagem-59m2-venda-RS880000-id-2648493966/,"Apartamento com 2 Quartos à Venda, 59m²","Rua Almirante Marques de Leão, 730 - Bela Vista, São Paulo - SP",59,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Varanda
...",R$ 880.000,R$ 590,Bela Vista,2023-09-17 16:58
100,2619847524,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-160m2-venda-RS2100000-id-2619847524/,"Apartamento com 3 Quartos à Venda, 160m²","Rua São Carlos do Pinhal - Bela Vista, São Paulo - SP",160,3 Quartos,3 Banheiros,1 Vaga,"Mobiliado
Churrasqueira
Academia
Aceita animais
Ar-condicionado
...",R$ 2.100.000,R$ 1.556,Bela Vista,2023-09-17 16:58
101,2567740502,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-16m2-venda-RS258960-id-2567740502/,"Apartamento com Quarto à Venda, 16m²","Rua Francisca Miquelina, 237 - Bela Vista, São Paulo - SP",16,1 Quarto,1 Banheiro,-- Vaga,"Cozinha
Elevador
Mobiliado",R$ 258.960,R$ 230,Bela Vista,2023-09-17 16:58
102,2577424740,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-78m2-venda-RS650000-id-2577424740/,"Apartamento com 2 Quartos à Venda, 78m²","Alameda Ribeirão Preto, 267 - Bela Vista, São Paulo - SP",78,2 Quartos,2 Banheiros,-- Vaga,"Cozinha
Elevador
Lavanderia
Área de serviço",R$ 650.000,R$ 680,Bela Vista,2023-09-17 16:58
103,2647989445,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-350m2-venda-RS2299000-id-2647989445/,"Apartamento com 3 Quartos à Venda, 350m²","Rua Professor Picarolo, 103 - Bela Vista, São Paulo - SP",350,3 Quartos,3 Banheiros,2 Vagas,"Elevador
Garagem
Jardim
Área de serviço
Espaço verde / Parque
...",R$ 2.299.000,R$ 2.832,Bela Vista,2023-09-17 16:58
104,2625782104,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-115m2-venda-RS1400000-id-2625782104/,"Apartamento com 3 Quartos à Venda, 115m²","Rua Frei Caneca, 972 - Bela Vista, São Paulo - SP",115,3 Quartos,3 Banheiros,1 Vaga,"Churrasqueira
Playground
Quadra poliesportiva
Salão de festas
Aceita animais",R$ 1.400.000,R$ 1.500,Bela Vista,2023-09-17 16:58
105,2648126446,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-105m2-venda-RS860000-id-2648126446/,"Apartamento com 3 Quartos à Venda, 105m²","Bela Vista, São Paulo - SP",105,3 Quartos,2 Banheiros,1 Vaga,Área de serviço,R$ 860.000,R$ 1.058,Bela Vista,2023-09-17 16:58
106,2629716265,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-78m2-venda-RS750000-id-2629716265/,"Apartamento com Quarto à Venda, 78m²","Bela Vista, São Paulo - SP",78,1 Quarto,2 Banheiros,1 Vaga,,"R$ 750.000
Preço abaixo do mercado",R$ 730,Bela Vista,2023-09-17 16:58
107,2643634960,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-178m2-venda-RS1390000-id-2643634960/,"Apartamento com 3 Quartos à Venda, 178m²","Alameda Ribeirão Preto - Bela Vista, São Paulo - SP",178,3 Quartos,3 Banheiros,2 Vagas,"Playground
Salão de festas
Espaço verde / Parque","R$ 1.390.000
Preço abaixo do mercado",R$ 1.278,Bela Vista,2023-09-17 16:58
108,2647989445,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-350m2-venda-RS2299000-id-2647989445/,"Apartamento com 3 Quartos à Venda, 350m²","Rua Professor Picarolo, 103 - Bela Vista, São Paulo - SP",350,3 Quartos,3 Banheiros,2 Vagas,"Elevador
Garagem
Jardim
Área de serviço
Espaço verde / Parque
...",R$ 2.299.000,R$ 2.832,Bela Vista,2023-09-17 16:59
109,2625782104,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-115m2-venda-RS1400000-id-2625782104/,"Apartamento com 3 Quartos à Venda, 115m²","Rua Frei Caneca, 972 - Bela Vista, São Paulo - SP",115,3 Quartos,3 Banheiros,1 Vaga,"Churrasqueira
Playground
Quadra poliesportiva
Salão de festas
Aceita animais",R$ 1.400.000,R$ 1.500,Bela Vista,2023-09-17 16:59
110,2648126446,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-105m2-venda-RS860000-id-2648126446/,"Apartamento com 3 Quartos à Venda, 105m²","Bela Vista, São Paulo - SP",105,3 Quartos,2 Banheiros,1 Vaga,Área de serviço,R$ 860.000,R$ 1.058,Bela Vista,2023-09-17 16:59
111,2629716265,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-78m2-venda-RS750000-id-2629716265/,"Apartamento com Quarto à Venda, 78m²","Bela Vista, São Paulo - SP",78,1 Quarto,2 Banheiros,1 Vaga,,"R$ 750.000
Preço abaixo do mercado",R$ 730,Bela Vista,2023-09-17 16:59
112,2549088885,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-com-garagem-65m2-venda-RS719000-id-2549088885/,"Apartamento com 2 Quartos à Venda, 65m²","Rua Aguiar de Barros, 36 - Bela Vista, São Paulo - SP",65,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",R$ 719.000,R$ 600,Bela Vista,2023-09-17 16:59
113,2654667372,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-com-garagem-64m2-venda-RS694900-id-2654667372/,"Apartamento com 2 Quartos à Venda, 64m²","Rua Aguiar de Barros, 36 - Bela Vista, São Paulo - SP",64,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Condomínio fechado
Academia
Espaço gourmet
Jardim
...",R$ 694.900,R$ 700,Bela Vista,2023-09-17 16:59
114,2655437457,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-83m2-venda-RS560000-id-2655437457/,"Apartamento com 3 Quartos à Venda, 83m²","Rua João Passalaqua, 189 - Bela Vista, São Paulo - SP",83,3 Quartos,1 Banheiro,1 Vaga,"Elevador
Condomínio fechado
Jardim
Interfone
Cozinha",R$ 560.000,R$ 350,Bela Vista,2023-09-17 16:59
115,2648849715,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-210m2-venda-RS1523520-id-2648849715/,"Apartamento com 3 Quartos à Venda, 210m²","Rua dos Franceses, 479 - Bela Vista, São Paulo - SP",210,3 Quartos,2 Banheiros,1 Vaga,Mais de um andar,R$ 1.523.520,R$ 2.698,Bela Vista,2023-09-17 16:59
116,2648828577,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-80m2-venda-RS599000-id-2648828577/,"Apartamento com 2 Quartos à Venda, 80m²","Avenida Brigadeiro Luís Antônio - Bela Vista, São Paulo - SP",80,2 Quartos,1 Banheiro,-- Vaga,"Cozinha
Perto de transporte público
Serviços públicos essenciais
Perto de vias de acesso
Área de serviço",R$ 599.000,R$ 800,Bela Vista,2023-09-17 16:59
117,2643132970,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-106m2-venda-RS2800000-id-2643132970/,"Apartamento com Quarto à Venda, 106m²","Avenida Paulista, 122 - Bela Vista, São Paulo - SP",106,1 Quarto,1 Banheiro,3 Vagas,"Mobiliado
Elevador
Ar-condicionado
Perto de vias de acesso
Gerador elétrico
...",R$ 2.800.000,R$ 4.400,Bela Vista,2023-09-17 16:59
118,2647988594,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-138m2-venda-RS1170000-id-2647988594/,"Apartamento com 3 Quartos à Venda, 138m²","Alameda Ribeirão Preto, 86 - Bela Vista, São Paulo - SP",138,3 Quartos,3 Banheiros,1 Vaga,"Elevador
Aceita animais
Jardim
Área de serviço
Perto de vias de acesso
...",R$ 1.170.000,R$ 1.200,Bela Vista,2023-09-17 16:59
119,2652399010,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-64m2-venda-RS404000-id-2652399010/,"Apartamento com 2 Quartos à Venda, 64m²","Rua Major Diogo, 633 - Bela Vista, São Paulo - SP",64,2 Quartos,1 Banheiro,-- Vaga,"Mobiliado
Aceita animais",R$ 404.000,R$ 922,Bela Vista,2023-09-17 16:59
120,2545304638,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-110m2-venda-RS1010000-id-2545304638/,"Apartamento com 3 Quartos à Venda, 110m²","Avenida Brigadeiro Luís Antônio - Bela Vista, São Paulo - SP",110,3 Quartos,1 Banheiro,-- Vaga,,R$ 1.010.000,R$ 890,Bela Vista,2023-09-17 16:59
121,2645056575,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-79m2-venda-RS1100000-id-2645056575/,"Apartamento com 3 Quartos à Venda, 79m²","Alameda Joaquim Eugênio de Lima, 70 - Bela Vista, São Paulo - SP",79,3 Quartos,4 Banheiros,2 Vagas,"Piscina
Churrasqueira
Academia
Salão de festas
Quadra poliesportiva
...",R$ 1.100.000,R$ 1.000,Bela Vista,2023-09-17 16:59
